,cluster_id,momentum
VLO,53,0.0569346390343885
VLRS,595,-0.0085324232081912
VLY,107,-0.0267702936096718
VMC,490,0.0040904317063734
VMI,232,0.0274162543724199
VMW,1232,0.0101697993280669
VNDA,1098,-0.0201863354037268
VNET,1184,-0.0125944584382872
VNO,302,-0.0091001011122345
VOD,591,-0.0050125313283208
VOYA,1139,0.0076520338300443
VPG,350,0.0165137614678898
VRA,1068,0.0339622641509436
VREX,483,0.0090446579988694
VRNS,480,0.0114475627769572
VRNT,613,0.0117710005350453
VRRM,276,0.0301799187463724
VRSK,380,0.0612471509555256
VRSN,778,0.0008636894782299
VRT,581,-0.0258461538461538
VSH,281,0.0193122939236929
VST,1217,-0.0318326512050931
VSTO,1286,0.0014005602240896
VTNR,1278,0.1045406546990497
VTOL,592,0.0352422907488987
VTR,174,-0.0158273381294963
VUZI,597,-0.0530120481927711
VVI,1008,-0.0462854920264489
VVNT,642,0.0604982206405693
VVV,615,0.0153409090909091
VZ,71,-0.0103066220046381
W,1954,-0.040503828105705
WAB,420,0.0184031438704113
WABC,447,-0.0081640058055151
WAFD,482,-0.013116623895067
WASH,197,0.0023809523809523
WAT,484,0.0336775065135579
WB,1632,-0.0623791102514506
WBA,706,-0.0042217844075428
WBS,124,-0.0214608433734939
WCC,574,0.0274187703828965
WCN,70,-0.0017174432497012
WD,395,-0.0028659864725438
WDAY,538,0.014557610395212
WEC,38,-0.0072185878637491
WELL,174,0.0031030760928223
WEN,497,0.0214025500910746
WERN,187,0.0135629709364908
WES,886,0.0253748558246829
WGO,489,0.0108558842039017
WINA,438,0.0147945205479451
WING,819,0.0106251834458468
WIRE,414,0.0199989637842599
WIX,585,-0.0051916491770683
WK,1200,0.0023542600896859
WLDN,338,-0.0232558139534883
WLK,84,0.028957528957529
WLKP,799,-0.0178727114210984
WM,70,0.001602564102564
WMB,109,0.0106312292358803
WMK,1769,0.0647566718995291
WMS,566,-0.0025921334385213
WMT,29,-0.0114683740237809
WNC,689,0.0405109489051096
WNS,897,0.0268062586286239
WOLF,661,-0.0594755339280888
WOR,1168,0.0231634679020518
WOW,1393,-0.021043000914913
WPC,265,0.0044356826022671
WPM,57,-0.0009603841536613
WPP,446,0.009077646295996
WRB,477,0.017374225713854
WRK,66,0.0292993630573248
WRLD,1076,-0.0025706940874035
WSBC,94,-0.017427385892116
WSBF,50,0.001863354037267
WSC,867,0.0214007782101166
WSFS,46,-0.0342616710078139
WSM,1036,-0.0128081972462376
WTBA,2,-0.0118708452041785
WTFC,106,-0.0146532074242916
WTI,941,0.0516934046345811
WTM,184,-0.0197565757116038
WTRG,243,-0.0063113604488079
WTS,1245,-0.0023968498544768
WTTR,1794,0.0336927223719676
WTW,953,0.0139102235876429
WU,508,-0.0077160493827161
WW,455,0.0573770491803278
WWD,917,0.0208080808080808
WWE,614,-0.0053571428571428
WWW,1375,0.0023880597014924
YEXT,317,0.1076294277929157
XEL,38,-0.0035620257085332
XENE,814,-0.0529650278763305
XHR,27,0.0455840455840457
XNCR,503,-0.0217864923747277
XPER,876,0.017108639863131
XPO,548,0.0857314148681054
XRAY,740,-0.0102442868400315
XRX,571,0.0060642813826561
GPC,1658,-0.0281441892199225
GPI,1798,0.0395802234586331
GPK,320,0.026470588235294
XYL,245,-0.0038967364831953
YELP,404,0.0079946702198534
YETI,410,-0.0151359671626474
YMAB,749,0.0342105263157894
YORW,905,-0.012189512419503
YPF,726,-0.0186915887850466
YUM,91,0.011953444479396
YUMC,90,0.0505704069470458
YY,650,0.0363057324840765
Z,367,0.0035714285714285
ZBH,96,-0.0071042221684024
ZBRA,936,0.0193505412156536
ZD,348,-0.0069637883008356
ZEUS,898,0.0780952380952382
ZG,367,0.0045949214026601
ZION,1998,-0.0456341367048596
ZLAB,746,-0.005921938088829
ZS,21,0.0227220739611131
ZTO,274,0.0070656691604322
ZTS,1666,0.0094610778443113
ZUMZ,750,0.0060189165950128
ZUO,1291,0.1369539551357732
GPMT,39,-0.0383973288814691
GPN,169,-0.0131907308377896
GPOR,1792,0.1822444041137325
GPRE,718,-0.0124026535910009
GPRK,1034,0.0231839258114374
GPRO,1254,0.0211946050096338
GPS,668,-0.0169100691775557
GRBK,908,0.0307692307692306
GRC,422,-0.0172290021536253
GRFS,777,0.0092378752886836
GRMN,798,0.0004076225415265
GS,976,-8.592787786776412e-05
GSL,496,0.0681114551083592
GTY,774,-0.0122341974949025
GVA,524,0.0004629629629628
H,295,0.0298520302821747
HA,93,0.0
HAE,783,-0.0109296643950108
HAFC,23,-0.0169348010160881
HAIN,984,0.0112170499158723
HAL,44,0.0596191001932102
HALO,874,-0.0408418420504271
HAYN,935,0.064704807165052
HBAN,13,-0.0228459530026109
HBI,40,0.028169014084507
HBM,1316,0.0566801619433197
HBNC,11,-0.011826544021025
HCA,1120,0.0012322858903266
HCC,185,0.0658479226548209
HCCI,467,-0.0102834908282378
HCSG,882,-0.0263752825923134
HD,131,-0.0118702367302894
HDB,733,-0.0146363098758131
HE,113,-0.0088998763906056
HEAR,569,-0.0173053152039555
HEES,528,-0.0055855855855856
HEI,1772,0.0533309174367337
HES,32,0.0412026726057908
HESM,1247,0.0160466812545585
HGV,1910,0.0033514872224549
HHC,646,0.0051732435033684
HIMX,627,0.0484522207267834
HIW,85,0.0245283018867923
HL,560,0.0407766990291262
HLF,604,0.0573643410852713
HLI,707,-0.0037827046338131
HLIO,1459,0.0417773841157367
HLIT,700,-0.0326004548900682
HLNE,985,-0.006555269922879
HLT,198,0.011625493045464
HLX,306,0.0157004830917875
HMC,832,0.0046207162110127
HMN,989,-0.0159632034632035
HMST,1069,-0.0170432025366626
HPE,638,-0.0070467648942984
HPP,1860,-0.0108342361863488
HPQ,561,-0.0240514905149051
HSBC,157,-0.005113024757804
HSC,286,0.0047281323877068
HTBI,56,-0.0102494021182097
HTBK,268,-0.00990916597853
HUM,493,0.00149488909539
HUN,758,0.0286298568507157
HURN,449,0.1799401624162986
HVT,469,-0.0188129305776364
HWC,18,-0.0213762214983712
HWKN,717,0.0216375706909268
HXL,851,0.0165867032213844
HY,997,0.1377537907992805
IAC,1528,0.0123219098960338
IART,514,-0.0095289464221501
ICPT,1039,0.0198216055500495
ICUI,947,-0.0229137365213314
IDA,113,-0.0080270793036751
IGT,660,0.0256024096385543
IIIN,645,0.0245378151260504
IMAX,1522,0.0325379609544467
IMGN,301,0.1469072164948455
IMKTA,271,0.0316554809843401
IMMR,363,-0.0039215686274509
IMO,498,0.045269168026101
IMOS,547,0.0046748831279217
IMXI,626,0.0266144814090019
INBK,932,-0.0188818955942243
INDT,619,-0.0024049301067187
INFN,557,0.0297029702970297
INFU,453,0.0138445154419595
INFY,858,0.0083612040133778
ING,329,-0.0021474588403722
INGN,400,0.0025526483726867
INGR,1376,0.0077464788732393
INSM,1450,-0.0171736997055935
INSP,781,-0.0029238641172623
INSW,244,0.0171073094867808
INVA,98,-0.0944490472245236
IQV,263,0.0353048400249436
IR,470,0.0037885310831755
IRBT,655,0.0240934533949865
IRDM,425,0.0063548965292488
IRM,639,0.0007582938388626
IRMD,621,0.0324025289778713
ISRG,675,-0.002136100091547
IT,760,0.0047893596900643
ITCI,570,-0.0511931470528247
ITGR,540,0.0154707922112562
IVZ,405,-0.0062287655719138
J,599,0.0136401673640167
JACK,1074,0.1205357142857141
JAKK,1911,-0.0031023784901756
JD,274,0.0591809180918092
JEF,349,-0.0172003175443238
JELD,296,0.0098859315589352
JNJ,29,-0.005285136369568
JRVR,895,0.01701244813278
JWN,530,-0.0077002053388091
JYNT,1335,-0.010828025477707
K,19,-0.0048528965726416
KAI,847,0.0075468182241684
KALU,875,0.0452597075138678
KALV,1495,0.0777626193724421
KAMN,887,-0.0165384615384615
KAR,1616,-0.0160951714485653
KBR,355,0.0023589185265833
KFY,354,0.011629987475398
KIDS,499,-0.0100548446069469
KIM,502,-0.0077632217370208
KLAC,451,-0.0028203911645315
KLIC,612,0.0106941838649154
KPTI,292,0.0198675496688742
KR,533,0.0600370885489105
KRC,65,0.0108273181565794
KWR,319,0.0122075799366634
L,26,0.0057292519233915
LAKE,884,-0.000659195781147
LAMR,583,0.0136763580719203
LANC,608,-0.0120325033857693
LAND,736,0.0096590909090907
LASR,506,0.0097345132743362
LAUR,1831,-0.011804384485666
LAZ,741,0.0171306209850106
LAZY,582,0.0448979591836735
LBAI,94,-0.0098701298701299
LBC,68,-0.0111779879621668
LBRDA,488,-0.0155655482531996
LBRDK,488,-0.0141917618553133
LBRT,834,0.0773770491803278
LBTYA,100,-0.0073206442166909
LBTYK,100,-0.0028235294117646
LC,849,-0.0085106382978723
LGIH,1070,-0.0076694468411465
LGND,694,0.0397837538120322
QGEN,1743,-0.0032644178454843
LH,687,0.0004177807486631
LHX,132,0.0046877219565319
LII,948,0.0025899619354079
LILA,331,0.0045351473922901
LILAK,331,0.0045558086560364
LIN,204,0.009702327984614
LIND,764,0.1771561771561771
LITE,1215,-0.0117078609923806
LIVN,290,-0.0177514792899409
LL,978,-0.0891089108910891
LMAT,914,0.0161644382358812
LMNR,575,0.0019071837253654
LMT,35,0.008539619617931
LNC,532,-0.0327868852459015
LNG,933,0.0380068641159272
LNN,891,0.017542693866702
LNT,38,0.006241466744685
LNTH,147,-0.0082477014602487
LNW,352,0.0089442581057339
LOB,584,-0.0164930555555555
LOMA,5,0.0222551928783381
LOPE,346,0.0168593874128342
LOVE,929,-0.0173671413685307
LRN,318,-0.0004709206498704
LTHM,517,-0.0021321961620469
LVS,6,0.0469810335827389
MAC,37,0.0133891213389121
MAG,906,0.0083752093802345
MAIN,298,-0.0082372322899506
MAN,716,-0.0038878416588123
MANH,256,0.0211478260869564
MANU,975,0.0183132530120482
MBI,429,-0.0739666424945612
MBIN,197,0.0069421487603305
MCB,291,-0.005017022039061
MCD,29,0.0138683642150732
MCFT,539,0.0245780278353566
MCHP,282,0.0002468221646303
MCK,62,-0.0070609759583775
MCO,250,0.0006548337067033
MCRB,1047,0.0495049504950495
MCRI,135,0.0033958163542515
MEI,1864,0.0309870716191258
MFA,458,-0.0252100840336135
MGM,135,0.0525459195535922
MGNI,416,-0.0314465408805032
MGNX,284,0.0147783251231525
MGPI,241,-0.0144913249211355
MGRC,309,-0.0367561260210035
MGTX,807,-0.0168393782383419
MGY,235,0.0453089244851256
MHO,24,0.0276625172890732
RES,12,0.0877993158494867
MIDD,663,0.0027654511544148
MKL,184,0.0053614666205465
MOMO,430,0.0397275822928488
MORN,562,-0.0015916654608595
MOS,231,0.0756746555953953
MOV,844,-0.0002888503755054
MPAA,743,-0.0007639419404125
MPB,59,-0.0179738562091503
MPC,20,0.0487864077669903
MPW,628,0.0184466019417475
MPWR,252,0.0195131016539675
MPX,374,0.034375
MRC,529,0.0258928571428571
MRCY,108,0.0204432556362246
MRK,105,0.0072477409638556
MRNA,795,-0.0068438873280022
MRNS,481,-0.0246376811594203
MRO,235,0.0377733598409544
MRSN,89,-0.0627062706270626
MRTN,1804,0.0158586316266424
MRTX,930,-0.0331588132635253
MRUS,159,0.0078657577346616
MRVL,685,0.0239202657807309
MSEX,345,0.0033986928104576
MSFT,7,0.0067757196696336
MT,523,0.0495867768595041
MTG,92,-0.0007267441860464
MTH,24,-0.0175775885745674
MTLS,843,0.013953488372093
MTN,437,0.0158036746755749
MTX,865,0.0210699588477365
MTZ,785,0.047687269750307
MU,724,-0.024040124524386
MUR,235,0.0445925166581238
MUSA,431,0.0050178368418989
MYOV,949,-0.0003709198813056
MYRG,462,0.010198159356604
A,253,-0.002113122490667
AA,95,0.0970576215774416
NFLX,654,-0.0318194517741284
ABG,2006,0.0248789079700573
ABM,386,0.0014459822350754
NG,1680,0.0214669051878353
NGG,38,-0.0160546812907327
NHTC,568,0.0589390962671905
NI,120,-0.0058330295297119
NIC,115,0.0107440236368521
NLY,191,-0.0328820116054158
NMR,681,-0.0218446601941747
NMRK,384,-0.0324195769182625
NOVT,361,-0.0607354534446498
NOW,233,0.0089548094499849
ADP,70,0.0124192521153672
NRC,987,0.0053144375553588
NRG,683,-0.0012198841110093
NRP,473,0.0780780780780781
AEE,38,-0.004110748398017
NS,365,0.0256245996156312
NSA,165,0.0347517730496456
AG,460,0.0295081967213115
NVAX,258,-0.2516198704103671
NVRO,406,0.0811068702290076
NVS,294,0.0118877793628149
NVT,420,0.006326352530541
NWBI,30,-0.0101302460202605
NWE,113,-0.0062305295950155
NWG,806,0.0014124293785311
NWL,881,-0.0204220558202858
NWLI,634,-0.0060046702991215
NXE,323,0.0403800475059381
NXGN,950,-0.0055218111540583
NYT,534,0.0135064935064936
O,265,0.0021892103205629
AGS,973,0.0171339563862928
OBNK,954,-0.0176734370878395
OC,127,0.0189144736842106
OFC,549,0.0149429807314196
OFG,600,-0.0226824457593688
OFIX,607,-0.0199029126213592
OFLX,392,0.0122014091768345
OGE,120,-0.0030795072788353
OGS,42,-0.0154690618762474
ALL,36,-0.019412952321789
OHI,77,0.0097051138484509
OI,771,0.0463546354635464
OII,306,0.0426041168022977
OIIM,391,0.0020449897750511
OMF,239,0.0039452309120444
OMI,988,0.0697977821265491
ON,622,-0.0085260302286526
ONB,238,-0.0271646859083192
ONTO,247,0.0198860191584819
OPI,412,0.0267639902676397
OPRA,519,0.002212389380531
OR,720,0.0289855072463769
ORA,537,0.0227165168007572
ORAN,454,0.0
ORC,466,-0.0413732394366196
ORCL,990,-0.0049199084668193
AMRK,474,-0.0071647901740019
ORLY,45,0.0129984339236235
ANGO,269,0.0218093699515347
OSTK,828,-0.0309757356737223
OSUR,657,0.0206022187004755
OTEX,260,0.0038078500292912
OTTR,531,0.0145295528283255
OUT,418,0.0
OWL,206,-0.0072933549432738
OXLC,686,0.0301953818827709
OXM,883,-0.0084176515602414
APO,794,0.0208744710860364
APOG,704,0.0255681818181818
OXY,32,0.0292008196721311
OZK,848,-0.051270910275907
PAA,411,0.0105660377358491
PAM,220,-0.0206123067596241
PANW,316,0.0078568774220948
PAR,362,0.0005856515373354
PARA,1042,0.0434173669467787
AR,103,0.0091603053435114
PAYC,193,-0.0059503217325124
PBPB,1006,0.0194444444444443
PBR,396,-0.0297565374211
PCAR,64,0.0358725761772853
PCG,871,0.0147247119078104
PCH,986,0.0183727034120735
PDCE,235,0.0376199040767386
PDCO,535,0.0173453996983408
PDD,1002,0.0915308332383448
PDFS,270,0.0008012820512821
PEBO,116,0.0038572806171648
PEG,38,-0.0092669204037729
PEGA,322,-0.0043122035360069
PENN,135,0.0075335735342285
PEP,29,0.0053947444747375
PHG,555,0.0006123698714024
PK,27,0.0167272727272727
PKG,815,0.0313779988297249
PKI,827,0.0291402424339728
PKX,246,0.058042302016724
PLAB,1211,-0.0039727582292848
PLAY,145,0.0147426286856571
ASTE,515,0.0852764823451031
PLCE,868,0.0346310007165036
PLD,385,0.0098865478119936
PLL,272,-0.036055469953775
PLXS,1342,-0.0045885910939618
PLYA,1475,0.0549327354260089
PLYM,857,0.0309754969949145
PM,6,0.0108941418293937
PNC,117,-0.0486322188449847
PNFP,18,-0.0232150087731137
PNM,275,-0.0012244897959183
PPBI,119,-0.0240592227020358
PPC,516,0.0401881145788798
PPG,16,0.0210510374072392
PR,235,0.1017576318223867
PRA,280,-0.0080442433383609
PRAA,234,-0.0037593984962407
AVAV,656,0.0131793795194776
PRDO,403,-0.0054406964091403
PRFT,289,0.0492937853107346
PRGO,780,0.0159193420005305
PRGS,696,0.0118384401114206
AVNS,273,0.020662629141432
PRIM,308,0.0083636363636363
PRK,30,-0.0057916568834623
PRMW,456,-0.0116279069767442
AXGN,729,-0.0024242424242423
AXL,261,0.0647727272727272
PRTA,436,-0.0500358680057388
AZN,2009,-0.0012273703590059
AZO,184,-0.0003659703845503
PSEC,377,-0.0121457489878542
BALL,805,-0.0037359900373599
PSTG,1300,-0.1440084092501752
PSX,32,0.031688767550702
BCE,38,-0.0051977401129942
PTGX,305,-0.0468557336621453
PTMN,248,-0.0138408304498269
PTN,85,-0.0630914826498422
PUK,830,-0.0006529546196538
PUMP,12,0.0805902383654937
PXD,32,0.0468539494037223
PZZA,379,0.0156045265038713
QCOM,421,0.0080625458099192
QCRH,11,-0.0076649841091793
QDEL,310,0.0150678628939497
QFIN,1336,0.0805500982318272
BGFV,665,0.0
QRVO,676,0.0034691247893745
QSR,931,-0.0083733912234453
QTRX,475,0.0009090909090909
QUAD,321,-0.002044989775051
R,958,0.0186906342559494
RAMP,277,0.0351248413034279
RARE,796,0.0125870982243199
RBA,254,-0.0300801046264509
RBB,2,-0.001012145748988
RBBN,347,-0.0381165919282511
RBC,382,0.0607893477220311
RBCAA,97,-0.0096629213483145
BJ,383,0.0325905292479109
RCKY,1822,-0.007137490608565
RCL,181,0.0188278595696489
RCM,278,-0.0133802816901408
RCUS,378,-0.0351455244371224
RDWR,775,0.0268843014882382
RDY,283,0.0269856459330142
RE,341,-0.0015365783785192
REG,232,-0.0022257551669316
REPL,445,0.0232876712328768
BKCC,943,0.0
BKD,344,0.0340557275541795
REVG,257,0.011120615911035
REX,817,0.0051499545592246
REXR,232,0.0034733708236851
REZI,703,0.0212649945474372
RF,232,-0.0184391080617495
BKE,536,-0.0774699681294434
RGLD,232,0.0160787945113225
RGNX,128,0.0579775280898875
RGP,15,-0.0022148394241416
RGR,880,-0.0108117384588982
RH,307,-0.0196635789051266
RHI,402,0.0
RICK,465,0.0233973976363854
RIO,101,0.0575075290405848
RJF,287,-0.0171491794209847
RL,210,0.0016921905406548
RLJ,27,0.0070546737213403
RM,398,-0.0072969543147207
RMAX,351,0.0102758247701459
RMBS,2010,0.0058783631019672
RMD,303,0.0125821596244131
BOH,116,-0.0097515362009084
RNG,800,0.0242130750605327
RNR,735,-0.0033503955328059
RNST,119,-0.0194552529182878
ROG,413,0.0397418478260871
ROIC,164,0.0
ROK,240,0.005458922456176
BR,737,0.0107969882085523
ROKU,520,-0.0102025042510434
ROL,358,-0.0068181818181818
ROP,432,-0.0082519758251976
ROST,623,0.004251854532296
RPD,315,0.0257928118393235
RRR,135,0.004579803068468
RRX,232,0.0154148693225071
RS,486,0.0497498386055519
RSG,70,0.0015512293492592
RUTH,149,0.0327077747989277
RY,49,-0.0124162396531336
RYAAY,206,0.0253314649132263
BSIG,605,-0.0039888312724372
SAFE,408,-0.0251004016064256
SAFT,209,-0.0022307596976079
SAGE,409,0.0069644572526417
SAH,360,0.0275971172438038
SAIA,427,0.0541219034961419
SAIC,407,0.0166916729182295
SAM,368,-0.0202903026559604
SAND,313,0.063008130081301
SANM,137,-0.0076083360899769
SAP,415,0.0062379195220523
SBAC,43,-0.0076730287256603
SBCF,17,-0.0235988200589971
SBGI,356,-0.0437226733291693
SBH,435,-0.0080795525170912
SBNY,327,-0.0477183833116036
SBOW,357,0.1722177091795287
SBRA,77,0.010915197313182
SBSI,158,-0.0157109190887665
BSM,175,0.015434083601286
SCI,448,-0.0088849400266547
SCU,178,0.0702341137123745
SCVL,236,-0.0049335863377609
BTU,154,0.0091575091575091
SEAS,1214,0.0052631578947368
SEDG,670,0.0172999496728736
SF,652,-0.0035912015561873
SHEN,201,-0.0184426229508196
SHG,450,-0.0293816194055346
SHO,10,0.0066225165562914
SHYF,144,0.0208252988816042
SITC,164,-0.0089753178758413
SITE,856,-0.0142240798166375
SIVB,340,-0.0379716080663635
SIX,390,0.0712121212121212
BZUN,218,0.0365659777424483
C,688,0.0140067074373644
SJM,19,0.0047332476840895
SKM,246,0.0126116657908563
SKT,37,0.003705664372684
SKX,192,0.0321276117726354
SKY,444,0.0074550504312236
SLGN,1808,0.0119850187265917
SLM,126,-0.0182200420462508
SM,235,0.0498136225008472
SMAR,285,0.0043162199000454
SMBC,197,-0.024848746758859
SMBK,2,-0.0076923076923077
SMCI,339,0.0040828825150556
CARE,389,-0.0028785261945883
CARG,264,0.0372434017595306
CARS,297,-0.0109375
SNV,388,-0.0320497488639082
SNX,140,0.0011396601740571
SNY,33,0.016648879402348
SO,38,0.009673326990168
SOHU,177,0.0286312849162011
SOI,12,0.0615901455767078
SON,366,0.0111750761937012
SONO,823,0.0221307256819351
SONY,194,-0.0028715003589374
CHCO,232,-0.0132382892057025
CHCT,342,-0.0015487867836861
CHD,232,0.0083552160420148
SP,839,0.0288065843621398
SPB,207,0.0009372071227742
SPG,353,0.00622491604554
SPGI,250,-0.0038393903868698
CHK,397,0.0157158767479272
CHKP,33,0.0183478823149045
SPH,747,0.0072225869993434
SPNS,156,-0.005819592628516
SPNT,188,0.0183098591549297
SPOT,293,0.0187446259673258
CIVB,2,0.0014064697609001
CIVI,53,0.0387630041328201
SPTN,176,0.01457399103139
CLAR,112,-0.0363636363636364
CLB,944,0.0724759111855886
SPWH,440,0.0011123470522802
SPWR,259,0.0046604527296938
SPXC,423,0.0288188529244748
CMI,266,0.0402748066480169
SQM,337,-0.0304225352112675
SR,42,-0.0098011363636365
SRC,72,0.0104419621175326
SRCE,52,-0.0082296266559614
SRCL,148,-0.0029362416107382
SRDX,487,0.0073260073260073
CNOB,85,-0.0049484536082474
CNP,120,0.0061107117181882
SSB,17,-0.0215666831928608
SSD,170,0.0171518635267939
SSP,840,-0.0681458003169571
SSRM,494,0.0125184094256258
SSTI,998,0.0431085043988268
SSTK,372,-0.0022681787858572
SSYS,1,0.0664092664092665
ST,328,0.0086990905496244
STAA,304,0.0557862430041522
STAG,81,-0.003269916765755
STBA,30,-0.0147611379495437
STGW,299,0.1049562682215743
STKL,195,0.0794270833333332
STKS,651,-0.0105882352941176
STLA,461,0.0473744292237443
STM,121,-0.0078903654485048
COO,666,0.0027219622595344
STN,441,0.0044812133746983
STNE,915,-0.0317273795534664
STNG,244,-0.0240225314777998
STRA,267,-0.0208797653958944
STRL,262,0.0626625065002599
STT,373,0.0010148849797022
SUI,122,-0.0093614643006845
SUM,160,0.0301286391333786
SUN,63,0.0013192612137202
SUPN,326,0.0598563447725459
SUZ,478,-0.0175246440306681
SVC,559,-0.0018214936247722
SWAV,168,-0.0229184188393608
SWBI,332,-0.0173674588665447
VRTV,242,-0.0431193872160591
SWI,662,0.0551643192488264
SWK,885,-0.0015185141922672
SWKS,279,0.0019718562337547
SWN,111,0.0207547169811321
SYNA,399,0.0013604285349884
SYNH,229,0.0111884634510195
SYY,214,0.0131420142148317
COOP,199,0.0103381434417402
TA,312,0.0023710729104919
TAC,443,0.0284301606922126
TAK,424,-0.0013029315960911
TAL,80,0.1237553342816499
TAP,6,0.0094732853353542
TARO,1004,-0.0185307743216412
TBI,83,-0.0069518716577539
TBPH,1634,-0.063888888888889
TCBI,334,-0.0102672504907143
TCBK,94,-0.0055434567412393
TCOM,934,0.0652601969057664
TCPC,428,0.0138408304498269
TCS,311,0.0229885057471266
TCX,87,-0.0592560553633217
TD,49,-0.0222389181066867
TDC,141,-0.0122669283611384
TDG,463,0.0204202347184319
TDOC,419,-0.0396375990939976
TEF,251,0.0048899755501223
TENB,130,0.0079131810988017
TEO,330,-0.0954063604240282
TER,152,0.0089974293059125
TEVA,816,0.0050454086781031
TFSL,50,-0.0131124913733609
TFX,222,-0.0093320442221194
COP,32,0.0481857764876634
TGTX,500,-0.0093632958801498
THC,649,0.0042713138561421
THS,146,0.0112728018036483
TIGO,118,-0.0338554825669529
TNC,232,0.0204081632653061
TNET,182,0.0084469651261009
CORT,433,-0.0609697551608257
TOWN,94,-0.0135179690075831
TPB,212,-0.015899581589958
TPC,903,0.0715166461159062
TPH,24,-0.0096476510067113
TPX,131,0.0051474029012634
TR,232,-0.0072677719736543
TRC,142,0.0093701197293076
TREE,343,0.0021257212268448
TREX,471,-0.0044983375708977
TRGP,333,0.0425101214574898
TRMB,171,0.0032654629273913
TRMD,244,0.0164632415554926
TRMK,115,-0.0091836734693877
COTY,125,0.0185840707964601
TRTX,325,-0.0306242638398115
TRU,763,-0.0081002598196545
TRUP,139,-0.0299764230380599
TTC,364,0.0122238319449474
CPF,155,-0.009808292465448
UNP,69,0.0196835198764955
UNVR,381,0.0135251798561151
CPG,235,0.0644216691068813
USB,13,-0.0297506809134715
CPT,122,-0.0066225165562914
CQP,387,0.0058656957928802
VRTS,371,-0.030699044813002
VRTX,151,0.0016190705845877
VSAT,288,0.0132241813602014
VSEC,215,0.0240376241072983
WAL,143,-0.0028286637931033
WDC,180,-0.0025987525987524
WDFC,457,-0.0103788271925273
WEX,324,0.0081427311861417
WF,450,-0.0267857142857143
WFC,117,-0.0207397904639727
WH,370,0.0163593871721632
WHD,476,0.063764961915125
WHR,202,0.0089541284403669
WIT,501,0.0149892933618844
WSO,200,0.0122739654097339
WSR,208,-0.0063761955366631
WST,129,0.0178847427688231
WT,249,0.0
WY,896,0.009336767546684
WYNN,6,0.0465073359785916
X,133,0.0127326150832516
XOM,32,0.0135565462651261
ZWS,153,0.0030434782608694
ZYME,359,-0.0267639902676399
ZYXI,980,-0.0239938080495356
DNOW,162,0.0256809338521399
MO,6,0.0006461339651087
MS,369,-0.0043523316062176
PEN,439,0.0035001346205623
SCL,452,0.0082907548443074
STAR,79,-0.0311688311688311
T,71,-0.0132205182443151
RLI,189,-0.0059459067507794
AIR,134,0.0308880308880308
